2.01503E+13,1017000,6,840,3,2.5,794.004,675.4368000000001,2,0,2,4,1979,0,98033,47.6529,-122.202
2.01503E+13,815000,6,840,3,2.5,736.092,666.2928,2,0,1,3,1981,0,98033,47.6506,-122.202
2.01503E+13,366350,6,840,4,1,512.0640000000001,1537.1064000000001,1.5,0,0,4,1911,0,98118,47.5354,-122.273
2.01503E+13,442500,6,840,4,2.25,758.952,2651.76,1,0,0,3,1976,0,98155,47.7397,-122.324
2.01503E+13,1052000,6,840,3,1,566.928,13542.568800000001,1,0,0,4,1947,0,98074,47.6057,-122.038
2.01503E+13,655000,6,840,3,2.5,707.1360000000001,1438.9608,2,0,0,3,2004,0,98075,47.591,-122.017
2.01503E+13,639900,6,840,3,2.5,710.1840000000001,1267.968,2,0,0,4,1992,0,98052,47.6367,-122.109
2.01503E+13,450000,6,840,3,1,323.088,1417.3200000000002,1,0,0,3,1950,0,98116,47.5784,-122.393
2.01504E+13,1445000,6,840,4,3.5,1057.656,2615.184,2,0,0,3,2007,0,98199,47.6433,-122.403
2.01504E+13,676000,6,840,3,2,527.304,2067.7632000000003,2.5,0,0,4,1942,0,98199,47.6462,-122.403
2.01504E+13,190000,6,840,4,2,481.584,1905,1,0,0,3,1977,0,98155,47.7659,-122.31
2.01504E+13,785000,6,840,3,2,487.68,2937.6624,1,0,0,5,1952,0,98040,47.5753,-122.224
2.01504E+13,499000,6,840,4,2.75,685.8000000000001,4312.6152,2,0,0,3,1992,0,98019,47.7353,-121.962
2.01504E+13,370000,6,840,4,2.75,704.0880000000001,4494.276,1,0,0,3,1993,0,98198,47.377,-122.31
2.01504E+13,649950,6,840,3,2.5,1008.888,118166.08320000001,1,0,0,3,1919,1996,98038,47.4167,-121.936
2.01504E+13,525000,6,840,3,2.75,649.224,426.72,2,0,0,3,2010,0,98118,47.5661,-122.29
2.01504E+13,277284,6,840,3,1.75,313.944,1463.04,1,0,0,3,1927,0,98126,47.566,-122.373
2.01504E+13,740000,6,840,5,3,1114.044,15799.6128,1,0,0,5,1955,0,98008,47.6434,-122.115
2.01504E+13,875909,6,840,4,2.5,1100.328,4051.4016,2,0,0,3,1996,0,98075,47.5868,-121.974
2.01504E+13,375000,6,840,3,2.5,396.24,415.1376,2,0,0,3,2008,0,98144,47.5893,-122.317
2.01504E+13,595000,6,840,4,2.5,719.3280000000001,13111.581600000001,2,0,0,3,1989,0,98077,47.774,-122.077
2.01504E+13,925000,6,840,3,3.25,1252.728,6370.320000000001,2,0,0,3,2002,0,98006,47.5506,-122.187
2.01504E+13,718000,6,840,5,2.75,990.6,2468.88,2,0,0,3,2014,0,98125,47.7133,-122.311
2.01504E+13,438000,6,840,3,2.25,554.736,2788.92,1,0,0,3,1961,0,98133,47.737,-122.334
2.01504E+13,439000,6,840,3,2.25,451.10400000000004,2305.812,1,0,0,3,1977,0,98034,47.7288,-122.191
2.01504E+13,550500,6,840,3,1.75,774.192,2523.744,1,0,0,3,1949,0,98177,47.7219,-122.358
2.01504E+13,980000,6,840,4,1.75,688.8480000000001,5398.312800000001,1,0,1,4,1968,0,98040,47.5498,-122.214
2.01504E+13,325000,6,840,2,1,252.984,1554.48,1,0,0,3,1941,0,98103,47.6932,-122.346
2.01504E+13,745000,6,840,3,2,697.9920000000001,1524.3048000000001,1,0,0,4,1960,0,98103,47.6909,-122.339
2.01504E+13,325000,6,840,2,2.25,472.44,696.4680000000001,2,0,0,3,2007,0,98106,47.5398,-122.369
2.01405E+13,365000,6,840,3,1,332.232,1961.3880000000001,1,0,0,4,1955,0,98106,47.5334,-122.365
2.01405E+13,785000,6,840,5,3.25,1115.568,3656.076,2,0,2,3,2006,0,98065,47.5337,-121.86
2.01405E+13,657100,6,840,4,1,423.672,1292.352,1,0,0,3,1924,0,98103,47.6596,-122.338
2.01505E+13,1200690,6,840,5,3,1109.472,8696.248800000001,2,0,0,3,1996,0,98006,47.5502,-122.13
2.01405E+13,191000,6,840,3,1.5,243.84,2697.48,1,0,0,4,1959,0,98023,47.3266,-122.348
2.01405E+13,561000,6,840,3,2,609.6,2133.6,2,0,0,3,1916,1986,98136,47.5452,-122.393
2.01505E+13,390000,6,840,4,2.25,932.6880000000001,2414.016,1,0,0,3,1965,0,98178,47.4879,-122.245
2.01405E+13,675000,6,840,4,4,1121.664,5731.4592,2,0,0,3,1990,0,98074,47.6193,-122.014
2.01505E+13,550000,6,840,3,2.5,829.056,18992.088,1,0,0,3,1985,0,98038,47.4168,-122.074
2.01405E+13,610000,6,840,4,3,643.128,1524,1.5,0,2,4,1930,0,98136,47.5195,-122.391
2.01505E+13,530000,6,840,4,2.25,591.312,2520.696,2,0,0,5,1962,0,98133,47.7567,-122.333
2.01505E+13,475000,6,840,3,1.75,524.256,1165.8600000000001,1.5,0,0,3,1925,0,98105,47.666,-122.327
2.01405E+13,819900,6,840,5,2.75,960.12,2169.8712,2,0,0,3,2013,0,98052,47.6759,-122.151
2.01405E+13,368000,6,840,2,1.5,505.968,1426.4640000000002,1,0,0,5,1908,0,98146,47.5134,-122.388
2.01405E+13,485000,6,840,2,2.25,384.048,377.952,3,0,0,3,2004,0,98103,47.6531,-122.352
2.01405E+13,619500,6,840,3,2.5,518.1600000000001,1251.204,2,0,0,3,1992,0,98122,47.6078,-122.292
2.01405E+13,700000,6,840,4,3.25,847.344,2400.3,2,0,0,3,2006,0,98133,47.7294,-122.352
2.01405E+13,515000,6,840,4,2.5,975.36,1972.9704000000002,2,0,0,3,2005,0,98059,47.5012,-122.15
2.01405E+13,725000,6,840,4,2.5,835.152,3931.6152,2,0,0,4,1990,0,98075,47.5811,-122.028
2.01405E+13,540000,6,840,3,1.5,792.48,1549.9080000000001,1,0,0,4,1940,0,98126,47.5659,-122.376
2.01406E+13,559900,6,840,3,2.75,893.0640000000001,1697.4312,1,0,0,3,2004,0,98072,47.7648,-122.164
2.01406E+13,472500,6,840,3,2,533.4,4724.400000000001,1,0,0,3,1982,0,98075,47.5887,-122.065
2.01406E+13,550000,6,840,3,2.5,560.832,925.0680000000001,1,0,0,3,1926,0,98105,47.6557,-122.327
2.01406E+13,210000,6,840,3,1,338.32800000000003,2426.8176000000003,1,0,0,3,1962,0,98146,47.5035,-122.36
2.01406E+13,150000,6,840,3,1,402.336,2505.456,1,0,0,3,1959,0,98198,47.3697,-122.309
2.01406E+13,161700,6,840,4,1.75,524.256,2194.56,1,0,0,3,1974,0,98023,47.306,-122.375
2.01406E+13,257000,6,840,4,2.75,710.1840000000001,2329.2816000000003,1,0,0,3,1990,0,98023,47.2946,-122.37
2.01406E+13,365000,6,840,3,2.5,548.64,822.96,2,0,0,3,2011,0,98126,47.5458,-122.369
2.01406E+13,502000,6,840,3,1.75,396.24,2682.2400000000002,1,0,0,4,1963,0,98008,47.6199,-122.116
2.01406E+13,229950,6,840,4,1.75,396.24,6400.8,1,0,0,4,1969,0,98001,47.3067,-122.285
2.01406E+13,920000,6,840,4,3.25,737.616,1219.2,1.5,0,0,5,1911,0,98105,47.6567,-122.325
2.01406E+13,430000,6,840,4,1.75,576.072,1828.8000000000002,1,0,0,4,1947,0,98125,47.7274,-122.305
2.01406E+13,465000,6,840,2,2,455.37120000000004,5873.8008,2,1,4,3,1943,1997,98070,47.4728,-122.497
2.01406E+13,1200000,6,840,4,3.5,1271.016,2971.1904,2,0,0,3,2004,0,98059,47.528,-122.132
2.01406E+13,507000,6,840,5,3.25,1173.48,4952.6952,2,0,2,3,2002,0,98092,47.3324,-122.168
2.01406E+13,711000,6,840,4,1.75,603.504,3291.84,1,0,0,5,1948,0,98040,47.5768,-122.222
2.01406E+13,790000,6,840,4,1.75,624.84,3328.416,1,0,3,3,1974,0,98155,47.7431,-122.286
2.01406E+13,275000,6,840,2,1,359.66400000000004,1997.0496,1,0,0,4,1949,0,98133,47.7477,-122.342
2.01406E+13,649950,6,840,3,2.5,457.20000000000005,419.1,2,0,0,3,2014,0,98119,47.6451,-122.375
2.01406E+13,430000,6,840,3,1.75,396.24,3880.4088,1,0,0,3,1981,0,98074,47.6236,-122.04
2.01406E+13,364000,6,840,3,2.5,548.64,850.392,2,0,0,3,2011,0,98126,47.5455,-122.371
2.01406E+13,150000,6,840,2,1,271.272,2468.88,1,0,0,3,1942,0,98146,47.4839,-122.34
2.01406E+13,234000,6,840,3,1,316.992,2477.4144,1,0,0,3,1983,0,98019,47.7425,-121.981
2.01406E+13,263400,6,840,4,2,414.528,18455.0304,1,0,0,3,1960,0,98001,47.2718,-122.265
2.01407E+13,739900,6,840,5,2.5,1002.792,1532.8392000000001,2,0,0,3,2004,0,98075,47.5773,-122.056
2.01407E+13,1135250,6,840,5,4,2231.136,66385.44,2,0,0,3,1992,0,98058,47.4473,-122.086
2.01407E+13,249000,6,840,2,1.5,332.232,818.6928,2,0,0,3,1982,0,98034,47.717,-122.19
2.01407E+13,525000,6,840,3,1.5,475.488,2849.88,1,0,0,4,1969,0,98052,47.6729,-122.148
2.01407E+13,300000,6,840,3,2.5,569.976,1048.2072,2,0,0,3,2005,0,98042,47.3992,-122.163
2.01407E+13,1750000,6,840,4,4.5,1417.3200000000002,2334.768,2,0,0,3,2008,0,98004,47.6349,-122.198
2.01407E+13,540000,6,840,2,1.75,445.00800000000004,1463.04,1,0,0,5,1950,0,98103,47.6928,-122.339
2.01407E+13,1520000,6,840,5,3.5,1807.4640000000002,4050.1824,2,0,2,3,1996,0,98027,47.5542,-122.097
2.01407E+13,520000,6,840,4,1.75,377.952,1381.3536000000001,1.5,0,0,4,1944,0,98117,47.6892,-122.378
2.01407E+13,699000,6,840,3,1.75,509.016,1638.3000000000002,1,0,0,3,1952,0,98199,47.6416,-122.397
2.01407E+13,100000,6,840,2,1,234.696,5283.403200000001,1,0,0,3,1978,0,98001,47.2997,-122.269
2.01407E+13,990000,6,840,3,2.5,658.368,1828.8000000000002,1.5,0,0,4,1939,0,98105,47.6582,-122.28
2.01407E+13,427000,6,840,3,1.75,609.6,2167.4328,1,0,0,4,1956,0,98177,47.7676,-122.373
2.01407E+13,780000,6,840,3,2.25,649.224,3591.1536,1,0,0,4,1977,0,98040,47.5423,-122.215
2.01407E+13,277000,6,840,4,2.5,563.88,1792.2240000000002,2,0,0,3,1998,0,98092,47.3322,-122.173
2.01407E+13,268500,6,840,4,1.75,554.736,4145.280000000001,1.5,0,0,3,1959,0,98032,47.3743,-122.295
2.01407E+13,875000,6,840,5,4.25,1438.6560000000002,5712.2568,2,0,0,3,2005,0,98053,47.6347,-122.013
2.01408E+13,390000,6,840,3,1.75,563.88,4623.816,1,0,0,3,1965,0,98045,47.4991,-121.774
2.01408E+13,255000,6,840,3,1,521.208,3657.6000000000004,1,0,0,4,1972,0,98001,47.2616,-122.281
2.01408E+13,480000,6,840,3,1.75,487.68,2560.32,1,0,0,5,1963,0,98006,47.5479,-122.179
2.01408E+13,630000,6,840,3,3.25,490.728,388.62,2,0,0,3,2005,0,98102,47.6236,-122.318
2.01408E+13,475200,6,840,3,2.5,509.016,1213.104,2,0,0,3,2000,0,98027,47.5317,-122.047
2.01408E+13,527000,6,840,3,2.25,682.7520000000001,1965.96,1,0,0,3,1979,0,98125,47.7034,-122.315
2.01408E+13,475000,6,840,4,2.5,646.176,17388.84,2,0,0,3,1989,0,98072,47.7611,-122.128
2.01408E+13,305000,6,840,3,2.25,501.7008,2901.3912,2,0,0,3,1994,0,98038,47.3646,-122.036
2.01408E+13,330000,6,840,2,1,268.224,1219.2,1,0,0,3,1937,0,98117,47.6931,-122.379
2.01408E+13,1525000,6,840,4,3.5,1825.7520000000002,33856.574400000005,2,0,0,3,2004,0,98053,47.667,-121.994
2.01408E+13,265000,6,840,3,2.5,499.872,2337.2064,2,0,0,3,1991,0,98038,47.3505,-122.027
2.01408E+13,436000,6,840,4,2,487.68,4585.4112000000005,1,0,0,3,1972,0,98034,47.72,-122.216
2.01408E+13,585000,6,840,3,1.5,509.016,1524,1.5,0,0,4,1912,0,98117,47.678,-122.36
2.01408E+13,465000,6,840,4,2.75,667.5120000000001,995.7816,2,0,0,3,2004,0,98072,47.7751,-122.168
2.01408E+13,489000,6,840,2,1.75,551.688,1286.256,2,0,0,3,2004,0,98053,47.7177,-122.034
2.01408E+13,438000,6,840,3,1,365.76,1219.2,1.5,0,0,4,1923,0,98144,47.5881,-122.299
2.01408E+13,415000,6,840,3,1.5,566.928,2744.1144,1,0,0,3,1955,0,98028,47.7624,-122.26
2.01409E+13,898000,6,840,3,2.25,786.384,3371.088,1,0,0,3,1964,0,98005,47.6113,-122.164
2.01409E+13,318000,6,840,3,2.25,429.76800000000003,2715.4632,2,0,2,3,1988,0,98198,47.3983,-122.31
2.01409E+13,527000,6,840,4,2.25,710.1840000000001,5924.0928,2,0,0,3,1987,0,98011,47.7663,-122.215
2.01409E+13,300000,6,840,4,2,624.84,2667,1,0,0,3,1967,0,98058,47.4324,-122.171
2.01409E+13,379500,6,840,4,2.25,646.176,16330.574400000001,2,0,2,4,1985,0,98022,47.2041,-122.021
2.01409E+13,303000,6,840,2,1,335.28000000000003,8231.7336,1,0,0,4,1943,0,98070,47.4471,-122.473
2.01409E+13,660000,6,840,3,2.5,807.72,3429,2,0,0,3,2005,0,98155,47.7644,-122.29
2.01409E+13,347000,6,840,3,1,286.512,2803.5504,1,0,0,3,1968,0,98052,47.6889,-122.117
2.01409E+13,520000,6,840,2,1.75,408.432,416.9664,2,0,0,3,2006,0,98122,47.618,-122.311
2.01409E+13,550388,6,840,3,3,524.256,21508.8216,1,0,2,5,1966,0,98027,47.4936,-122.069
2.01409E+13,260000,6,840,4,2.75,685.8000000000001,2238.7560000000003,1,0,0,4,1984,0,98023,47.2895,-122.37
2.01409E+13,335000,6,840,3,2.5,518.1600000000001,2041.5504,2,0,0,3,1997,0,98038,47.3826,-122.028
2.01409E+13,242500,6,840,3,1.75,472.44,580.644,2,0,0,3,2005,0,98055,47.4331,-122.195
2.01409E+13,440000,6,840,3,1.5,688.8480000000001,1615.44,1,0,0,3,1940,0,98103,47.6756,-122.348
2.01409E+13,330000,6,840,3,2.5,463.29600000000005,915.3144000000001,2,0,0,3,2009,0,98059,47.4876,-122.153
2.01409E+13,720000,6,840,4,2.25,771.144,1584.96,1,0,1,4,1957,0,98117,47.6985,-122.382
2.0141E+13,251000,6,840,4,2,502.92,1820.8752000000002,1,0,0,5,1972,0,98178,47.5008,-122.257
2.0141E+13,420000,6,840,4,1,533.4,2926.08,1.5,0,0,4,1954,0,98006,47.5759,-122.137
2.0141E+13,1225000,6,840,3,2.5,871.7280000000001,1371.6000000000001,2,0,2,3,1915,0,98119,47.6463,-122.371
2.0141E+13,775000,6,840,2,1,307.848,1097.28,1,0,0,3,1913,0,98107,47.6641,-122.357
2.0141E+13,760369,6,840,5,2.5,874.7760000000001,1436.2176000000002,2,0,0,3,2014,0,98006,47.5463,-122.182
2.0141E+13,443950,6,840,3,1.75,609.6,10972.800000000001,1,0,0,3,1946,1995,98056,47.5217,-122.182
2.0141E+13,1200000,6,840,4,2.5,969.264,3998.3664000000003,2,0,0,4,1986,0,98040,47.5382,-122.23
2.0141E+13,825000,6,840,4,1.5,621.792,2103.12,2,0,0,3,1903,0,98112,47.6188,-122.285
2.0141E+13,294950,6,840,3,1,353.56800000000004,2727.96,1,0,0,3,1968,0,98133,47.7499,-122.338
2.0141E+13,445000,6,840,3,2.5,384.048,335.88960000000003,3,0,0,3,2007,0,98107,47.675,-122.387
2.0141E+13,935000,6,840,5,4.5,1289.304,2956.8648000000003,2,0,0,3,1999,0,98006,47.5444,-122.131
2.0141E+13,595000,6,840,2,1.75,390.144,2590.8,1,0,0,3,1953,2010,98033,47.6553,-122.19
2.0141E+13,270000,6,840,3,2.25,463.29600000000005,2417.0640000000003,1,0,0,3,1988,0,98038,47.3605,-122.049
2.01411E+13,410000,6,840,3,2.25,694.9440000000001,61207.192800000004,1,0,0,3,1978,0,98014,47.6522,-121.941
2.01411E+13,502000,6,840,3,2.5,569.976,2784.348,1,0,0,3,1984,0,98074,47.6269,-122.06
2.01411E+13,684000,6,840,4,3.5,926.5920000000001,2564.5872,2,0,0,3,2010,0,98059,47.5222,-122.157
2.01411E+13,350000,6,840,4,2.5,763.8288,2196.3888,2,0,0,3,2007,0,98023,47.3236,-122.337
2.01411E+13,732500,6,840,3,2.5,752.856,3145.8408,2,0,0,3,1988,0,98052,47.6694,-122.141
2.01411E+13,260000,6,840,2,1.5,298.704,395.0208,2,0,0,3,2001,0,98133,47.7075,-122.336
2.01411E+13,295000,6,840,4,2.5,551.688,1484.6808,2,0,0,3,1999,0,98031,47.4088,-122.192
2.01411E+13,517500,6,840,3,1,362.71200000000005,2133.6,1,0,0,3,1943,0,98199,47.6453,-122.403
2.01411E+13,595000,6,840,4,2.5,640.08,952.5,2,0,2,3,1907,1993,98107,47.6634,-122.358
2.01411E+13,775000,6,840,4,2.5,932.6880000000001,2080.5648,2,0,0,3,2004,0,98052,47.7006,-122.112
2.01412E+13,505500,6,840,3,2.5,396.24,361.79760000000005,3,0,0,3,2005,0,98107,47.6704,-122.391
2.01412E+13,521900,6,840,3,2.5,640.08,3760.6224,2,0,0,3,1997,0,98072,47.7412,-122.168
2.01412E+13,659000,6,840,4,2,716.2800000000001,2843.4792,2,0,0,3,1977,0,98005,47.583,-122.17
2.01412E+13,398500,6,840,4,2.5,859.5360000000001,2031.7968,2,0,0,3,2007,0,98038,47.3473,-122.031
2.01412E+13,192500,6,840,3,1,335.28000000000003,2971.8,1,0,0,4,1966,0,98023,47.3248,-122.345
2.01412E+13,730000,6,840,4,2.5,618.744,1243.584,1.5,0,0,4,1921,0,98115,47.6753,-122.311
2.01412E+13,325000,6,840,3,2,710.1840000000001,1508.76,1.5,0,0,3,1900,0,98118,47.5585,-122.29
2.01412E+13,420000,6,840,3,2.25,548.64,2987.04,1,0,0,4,1959,0,98028,47.7393,-122.244
2.01412E+13,435000,6,840,4,2.5,896.1120000000001,2313.4320000000002,2,0,0,3,1991,0,98058,47.4341,-122.16
2.01412E+13,370000,6,840,3,1,286.512,2410.9680000000003,1,0,0,4,1959,0,98008,47.6181,-122.117
2.01501E+13,263500,6,840,3,1.75,405.384,3022.7016000000003,1,0,0,3,1981,0,98058,47.4478,-122.161
2.01501E+13,537000,6,840,3,1.75,472.44,3063.2400000000002,1,0,0,5,1957,0,98008,47.6345,-122.123
2.01501E+13,710000,6,840,4,2.5,874.7760000000001,3445.4592000000002,2,0,0,3,1980,0,98006,47.5547,-122.154
2.01501E+13,509000,6,840,3,2.25,542.544,2839.212,2,0,0,3,1996,0,98133,47.7484,-122.353
2.01501E+13,299000,6,840,3,1.75,612.648,2458.212,1,0,0,4,1984,0,98031,47.4171,-122.202
2.01501E+13,120000,6,840,3,1,350.52000000000004,2720.0352000000003,1,0,0,3,1943,0,98030,47.3865,-122.217
2.01502E+13,800000,6,840,6,1,435.86400000000003,6284.976000000001,2,0,0,3,1954,0,98004,47.6255,-122.209
2.01502E+13,262000,6,840,4,2.5,475.488,2377.44,2,0,0,3,1997,0,98168,47.514,-122.316
2.01502E+13,1075000,6,840,3,3,1225.296,132770.88,1.5,0,2,3,1999,0,98045,47.4418,-121.731
2.01502E+13,435000,6,840,4,1.75,768.096,2194.56,1,0,2,5,1955,0,98056,47.4835,-122.192
2.01502E+13,749700,6,840,3,1.75,694.9440000000001,23765.8656,1,0,0,3,1977,0,98059,47.4804,-122.151
2.01502E+13,550000,6,840,3,2.25,374.904,266.7,3,0,0,3,2013,0,98199,47.6521,-122.4
2.01502E+13,415000,6,840,3,1,414.528,22438.1568,1,0,0,3,1971,0,98072,47.7528,-122.119
2.01502E+13,1313000,6,840,6,3,908.3040000000001,2194.56,1.5,0,2,3,1911,0,98119,47.6366,-122.362
2.01502E+13,257500,6,840,4,2,627.888,1950.72,1,0,0,3,1977,0,98002,47.2924,-122.197
2.01502E+13,285000,6,840,2,1,240.792,1997.9640000000002,1,0,0,2,1956,0,98146,47.5015,-122.35
2.01503E+13,545000,6,840,3,2.25,509.016,1901.952,1,0,0,4,1974,0,98008,47.6413,-122.113
2.01503E+13,772500,6,840,4,1,524.256,1344.1680000000001,1.5,0,2,3,1928,0,98117,47.6791,-122.402
2.01503E+13,629950,6,840,3,2.5,512.0640000000001,512.9784000000001,2,0,0,3,2014,0,98119,47.6425,-122.374
2.01503E+13,335000,6,840,2,2.25,432.81600000000003,379.7808,2,0,0,3,2007,0,98106,47.5394,-122.368
2.01503E+13,850000,6,840,3,2.25,914.4000000000001,5623.56,1,0,0,3,1983,0,98077,47.7274,-122.062
2.01503E+13,556000,6,840,4,2.5,682.7520000000001,1646.5296,2,0,0,3,2005,0,98133,47.772,-122.35
2.01503E+13,589000,6,840,4,2.25,728.472,17556.1752,2,0,0,3,1981,0,98053,47.6651,-122.067
2.01503E+13,430000,6,840,3,1.5,441.96000000000004,2229.9168,1,0,0,3,1961,0,98133,47.7725,-122.349
2.01503E+13,403000,6,840,3,1,426.72,2096.7192,1,0,0,3,1951,0,98155,47.7508,-122.286
2.01503E+13,750000,6,840,4,2.25,658.368,2903.2200000000003,1,0,0,3,1961,0,98040,47.5651,-122.221
2.01503E+13,410000,6,840,4,1.75,707.1360000000001,2286,1,0,0,3,1955,0,98133,47.7574,-122.343
2.01503E+13,1425000,6,840,4,5,1411.2240000000002,7331.6592,2,0,3,3,2005,0,98075,47.587,-121.966
2.01503E+13,367000,6,840,3,2.5,688.8480000000001,28412.846400000002,1,0,2,4,1998,0,98022,47.2582,-121.935
2.01503E+13,300000,6,840,3,1,393.192,3784.092,1.5,0,0,3,1908,0,98070,47.3719,-122.461
2.01503E+13,204000,6,840,3,1,298.704,2438.4,1,0,0,4,1954,0,98198,47.42,-122.317
2.01503E+13,500000,6,840,2,1,496.824,3675.5832,1,0,0,3,1947,0,98125,47.7228,-122.314
2.01504E+13,718000,6,840,3,1.75,1237.488,41541.192,1,0,0,3,1995,0,98045,47.4843,-121.719
2.01504E+13,330000,6,840,4,3,585.216,3669.7920000000004,1,0,0,3,1962,0,98168,47.4805,-122.301
2.01504E+13,376000,6,840,2,2,408.432,498.348,2,0,0,3,2003,0,98029,47.5476,-122.005
2.01504E+13,935000,6,840,3,2,524.256,609.6,1.5,0,0,3,1910,2000,98109,47.6384,-122.35
2.01504E+13,453000,6,840,2,1.5,512.0640000000001,5303.52,1.5,0,0,3,1991,0,98038,47.3836,-122.006
2.01504E+13,622950,6,840,4,3.25,923.5440000000001,2329.8912,2,0,0,3,2006,0,98065,47.5457,-121.881
2.01504E+13,377000,6,840,3,2.5,569.976,1625.4984000000002,2,0,0,3,2012,0,98019,47.7447,-121.984
2.01504E+13,885000,6,840,4,3.75,731.52,1072.896,1,0,0,3,1924,2005,98109,47.6295,-122.346
2.01504E+13,245000,6,840,5,1.5,609.6,2468.88,1.5,0,0,3,1946,0,98168,47.4945,-122.304
2.01504E+13,348000,6,840,3,1.5,316.992,555.9552,1,0,0,3,1925,0,98115,47.6793,-122.3
2.01504E+13,878000,6,840,4,2.5,1161.288,2355.4944,2,0,0,3,2007,0,98074,47.5925,-122.058
2.01504E+13,231500,6,840,2,1,304.8,2321.052,1,0,0,4,1943,0,98056,47.49,-122.191
2.01504E+13,815000,6,840,3,2.5,850.392,16197.986400000002,2,0,0,4,1991,0,98077,47.7687,-122.036
2.01504E+13,230000,6,840,2,1,390.144,1412.748,1,0,0,3,1917,0,98118,47.5532,-122.28
2.01504E+13,426000,6,840,3,2.5,673.6080000000001,1752.6000000000001,2,0,0,3,1914,2000,98106,47.5525,-122.366
2.01504E+13,630000,6,840,4,2.5,774.192,2653.5888,2,0,0,3,1997,0,98075,47.5855,-122.031
2.01504E+13,240000,6,840,3,1,384.048,2414.016,1,0,0,3,1966,0,98003,47.3452,-122.308
2.01504E+13,305000,6,840,4,2.75,618.744,2621.28,1,0,0,4,1977,0,98042,47.3942,-122.16
2.01504E+13,830000,6,840,5,3.5,877.8240000000001,1143,2,0,2,3,2001,0,98144,47.5905,-122.292
2.01504E+13,760000,6,840,3,1.75,429.76800000000003,4608.576,1,0,0,4,1950,0,98004,47.5974,-122.195
2.01504E+13,575000,6,840,3,2.75,606.552,2926.08,1,0,0,3,1978,0,98027,47.532,-122.05
2.01504E+13,795000,6,840,4,2.5,783.336,4099.56,1,0,4,3,1948,0,98155,47.7429,-122.285
2.01504E+13,214946,6,840,3,1.75,393.192,2648.1024,1,0,0,4,1980,0,98042,47.3655,-122.08
2.01504E+13,1325000,6,840,3,2.5,1094.232,2560.32,1,0,0,3,1958,2007,98005,47.595,-122.173
2.01505E+13,654000,6,840,3,2.5,987.552,18544.032,2,0,0,3,1997,0,98045,47.5192,-121.764
2.01505E+13,2850000,6,840,4,4,1536.192,5244.9984,1,0,0,5,1976,0,98006,47.5701,-122.188
